,Alkollü içecekler ve tütün,Ev eşyası,Eğitim,Eğlence ve kültür,Giyim ve ayakkabı,Gıda ve alkolsüz içecekler,Haberleşme,Konut,Lokanta ve oteller,Sağlık,Ulaştırma,Çeşitli mal ve hizmetler
2025-05-21,111.15844789133696,113.9814585566706,117.90016756869034,108.39497228831272,113.1016256029465,112.49238195998358,95.26952285647681,122.15597980924834,116.34266713253709,122.37646596655779,111.78749162069741,116.77060283653742
2025-05-22,111.15844789133696,113.97087232852596,117.90016756869034,108.31429967003295,113.05776947448598,112.93440855853899,95.244236729565,122.21485346121054,116.71728647030305,122.37646596655779,112.20974762611363,116.77210435340639
2025-05-23,111.15844789133696,113.99687596104971,117.90016756869034,108.56677061121263,113.03438723992855,112.34793289392893,95.2217384138732,122.27541480616011,116.96478237111559,122.37646596655779,111.59531889646627,116.82871886563258
2025-05-24,111.15844789133696,113.92477492680642,117.90016756869034,108.49569411019745,113.02403077490196,112.22297770000031,95.22593440233322,122.34254102596353,116.36868028667054,122.37646596655779,111.82464614630051,116.8124837365858
2025-05-25,111.15844789133696,113.8415051760008,117.90016756869034,108.25477240521133,113.05802805673802,112.04177542004328,95.22493471816145,122.38287483845147,116.3698402547862,122.37646596655779,111.8207412547068,116.68672938985576
2025-05-26,111.15844789133696,113.96660052544883,117.90016756869034,108.35219155551688,113.06102343756693,112.15720555172561,95.27640319265419,122.48576388991192,116.42691810663895,122.37646596655779,111.61936395211556,116.87868517909274
2025-05-27,111.15844789133696,114.03655796969623,117.90016756869034,108.22713233920166,113.09149906036582,112.7778968697213,95.20766424336716,122.54909934065951,116.51810262548697,122.36860525534028,111.69463664548114,116.83240274707536
2025-05-28,111.15844789133696,113.7967213905086,117.90016756869034,108.16480192388734,113.10493191816101,112.77510466379054,95.20473909002538,122.60075327991734,116.79069415804294,122.35961690292176,111.91986397645464,116.88794680507836
2025-05-29,111.15844789133696,113.81552515946142,117.90016756869034,108.18472037369766,112.90523128186211,112.78954397771567,95.15690060627789,122.66195009457583,116.94416265793826,122.35961690292176,112.70777496260797,117.88246289480674
2025-05-30,111.15844789133696,113.69599240125187,117.90016756869034,108.12360238700884,112.75909731121425,112.22814151782842,95.12551518918067,122.7063760267935,117.09308668127466,122.35961690292176,112.86824387315815,117.8751167527168
2025-05-31,111.15844789133696,113.67409770116083,117.90016756869034,108.20610839659184,112.61624037095544,112.12420786295745,95.15204123801388,122.77727414133318,117.64374976457027,122.35961690292176,112.89691301671178,117.8164972886165
2025-06-01,111.15844789133696,114.0849972209075,118.05655005688104,108.38855670110827,112.67513565684106,112.19479832818932,95.15290185153734,123.51585367491708,117.7883903143173,122.35961690292176,112.83209625716107,118.02773875924323
2025-06-02,111.15786423012082,114.20308967613198,118.05655005688104,108.50279752008814,113.33146394123911,112.46645109651972,95.19676707163471,123.71482864230576,117.88740896605658,122.36405643592153,112.92894868671685,118.27506162312345
2025-06-03,111.15786423012082,114.28543830826366,118.05655005688104,108.45995478487488,112.96430171650704,112.46645109651972,95.13297683818575,123.78759826084455,118.04505391429018,122.37006523406572,113.50088539257938,118.28241881095327
2025-06-04,111.15786423012082,114.24371976856293,118.05655005688104,108.47228578830035,112.79824610611527,111.90408149986318,95.14515612381341,124.07891434433436,119.61885218338276,122.37006523406572,113.99306894429157,118.10377788122237
2025-06-05,111.15786423012082,114.67646897805614,118.05655005688104,108.51055495363515,112.7430454849171,111.68643199633095,95.07698513166747,124.08830541819144,121.21535169844857,122.37006523406572,113.08136448810019,118.00702324689527
2025-06-06,111.15786423012082,114.67646897805614,118.05655005688104,108.51055495363515,112.7430454849171,111.52691802378881,95.07698513166747,124.08830541819144,121.21535169844857,122.37006523406572,113.08136448810019,118.00702324689527
2025-06-07,111.15786423012082,114.67646897805614,118.05655005688104,108.51055495363515,112.7430454849171,111.5019599709301,95.07698513166747,124.08830541819144,121.21535169844857,122.37006523406572,113.08136448810019,118.00702324689527
2025-06-08,111.15786423012082,114.67646897805614,118.05655005688104,108.51055495363515,112.7430454849171,111.39018732350614,95.07698513166747,124.08830541819144,121.21535169844857,122.37006523406572,113.08136448810019,118.00702324689527
2025-06-09,111.1579466778936,114.86165165945837,118.05655005688104,108.71490429532592,112.72828035782406,111.47356932010479,95.11908094537561,124.42125357094281,119.55863926651894,122.37006523406572,112.35923158513991,117.91093806951189
2025-06-10,111.1579466778936,114.93791379491503,118.05655005688104,108.78903267618219,112.6945339520731,112.28173824437562,95.1275887387578,124.65979517596406,119.3895458074302,122.37006523406572,112.1457038505387,117.95723643177685
2025-06-11,111.1579466778936,114.02571701509487,118.05655005688104,108.69329636805345,112.78468666700007,112.28962073921349,95.04245834430714,124.76963829331042,119.53452441654785,122.37006523406572,112.18039632909255,116.63578012586848
2025-06-12,111.1579466778936,113.82952996675046,118.05655005688104,108.67616619137132,112.71994063075945,112.66118553796029,95.0697842264043,124.81647023151164,119.61021621644996,122.37006523406572,112.36092031532235,116.43270732503709
2025-06-13,111.15917850073998,113.86370372355223,118.05655005688104,108.56578678489373,112.76410743523861,112.33783254996966,95.08291852182448,125.09187474387798,119.92602439067,122.37006523406572,112.66069359107428,116.43320977718678
2025-06-14,111.15917850073998,113.9294067417122,118.05655005688104,108.54275845109204,112.86519683634232,112.23714648740919,95.07809782167976,125.2095924608798,119.31802681513184,122.37006523406572,113.27607415742605,116.71130334198877
2025-06-15,111.15917850073998,113.90006452757817,118.05655005688104,108.57696118285256,112.84658504076816,112.21224535946075,95.0684526467048,125.37632850037926,119.53558192312234,122.37587886965105,113.1212816057437,117.06615937746423
2025-06-16,111.15917850073998,114.04752278818938,118.05655005688104,108.68339728025974,112.85103638770524,112.19016240072973,95.0928819513455,125.4606620957541,119.86389788141257,122.37783521226734,112.75269173842634,117.59073540728592
2025-06-17,111.15917850073998,114.00035741852068,118.05655005688104,108.70547482413566,113.0265895479928,112.55566786260307,95.11804281241945,125.73361903973218,119.80917375036003,122.37955348774639,113.57673966427883,117.16209095176217
2025-06-18,111.15917850073998,114.16886314530251,118.05655005688104,108.7273117991122,113.22066199020081,112.36707082619387,95.10932861007417,125.8988774605489,119.87007455856016,122.37955348774639,113.37610142409123,117.23734301175847
2025-06-19,111.15917850073998,114.33581256857212,118.05655005688104,108.82335552176316,113.19038079363507,112.38387746189925,95.24707563435217,126.18405099107639,120.17306341881124,122.37955348774639,114.73481246428244,118.26561877480049
2025-06-20,111.15917850073998,114.32567963478398,118.05655005688104,108.81894512048294,114.10132954912231,111.96700097864898,95.20020839453522,126.3799938081393,120.5424866173172,122.37955348774639,114.75936887648047,118.3815999615665
2025-06-21,111.15917850073998,114.35664431249909,118.05655005688104,108.89577213589021,114.10362808965046,111.87198053049285,95.19747101133075,126.48159105094489,119.85375051471532,122.37955348774639,115.95361335986078,118.4281673861782
2025-06-22,111.15917850073998,114.34910410788915,118.05655005688104,108.89190697746807,113.89410751110618,111.64634211304006,95.21006199740506,126.46948917984666,119.76628460860617,122.37955348774639,116.02008492802493,118.43024630992339
2025-06-23,111.1599275311072,114.49385940849163,118.05655005688104,109.01390633406378,114.24168564823573,111.58016734974089,95.23637558799777,126.74492671563767,120.09228687669409,122.37812627938061,115.9294084973634,118.60618666266235
2025-06-24,111.1599275311072,114.53946773026253,118.05655005688104,109.01190152581447,114.09358972968253,111.6742226315543,95.21611425358373,126.94466782343002,120.16246037073367,122.37537263722996,115.74289981476576,118.66262531532938
2025-06-25,111.1599275311072,114.55691041292575,118.05655005688104,109.01803054047988,113.86557972212738,111.51353252458503,95.19782175536756,126.9504938202348,120.16246037073367,122.37537263722996,115.74299594734833,118.5742530406831
2025-06-26,111.1599275311072,115.27164715591212,118.05655005688104,109.05064549759518,113.29103258415876,111.66430766762609,95.06717515829683,126.98852750617046,120.5454832235636,122.37428198624394,114.26559257874518,118.72701469742249
2025-06-27,111.1599275311072,115.12089083434489,118.05655005688104,109.09888261187362,113.7385233732974,111.49096856222342,95.06791412614865,126.9865744100454,120.94362498763589,122.37428198624394,114.40336942301438,118.5298130675332
2025-06-28,111.16005965733879,115.19625016729097,118.05655005688104,109.07961539382904,113.68021092932639,111.0839343260817,95.07590461856483,126.9404980761142,120.55366137279653,122.37428198624394,114.9260263635494,118.43682433099532
2025-06-29,111.16005965733879,115.26894954943475,118.05655005688104,109.07487882800724,113.69484410902287,110.8331874287625,95.07363907305427,126.99677533154413,120.6751012822224,122.37428198624394,114.97685152542078,118.43247388801275
2025-06-30,111.16005965733879,115.40233645327609,118.05655005688104,109.15048705048628,113.8490186133561,111.15190900722757,95.12311048764809,127.42027891629044,121.83607460916132,122.37428198624394,114.49964375172789,118.60894425235409
2025-07-01,111.16005965733879,115.75653620028312,123.2899212687394,109.46079740380664,114.02712884086819,112.40648235346521,95.12812720228939,127.51851355621946,121.7481530363513,122.38464648141382,114.38944364675707,119.28063538449685
2025-07-02,111.16028784671879,115.4768919393142,123.2899212687394,109.5129238836625,114.25320520046003,112.62696481604995,95.11209617819321,130.76750439662297,121.84417695980461,122.3889497471505,114.35068237817673,118.69331099638768
2025-07-03,111.16028784671879,115.52019524637795,123.2899212687394,109.45621065065134,114.12248400785478,112.78538306270143,95.30668021264896,130.838521061963,122.30679891208335,122.3889497471505,114.4108150718956,118.68907340636832
2025-07-04,112.30820211495224,115.73398700097266,123.2899212687394,109.46453598424692,114.32700930272718,112.56715011524452,95.33982971623354,131.40053635411965,122.45385374956528,122.3889497471505,117.06740610203748,118.81722862058602
2025-07-05,114.25279354001387,115.6129177495227,123.2899212687394,109.43714732165991,114.6860189299077,112.68085035092442,95.34117463958515,131.48780509360645,121.86503357104532,122.3889497471505,117.09245645906593,118.76290673433702
2025-07-06,114.66317495967462,115.63169161957366,123.2899212687394,109.44988826703906,114.74158362420134,112.93687933657746,95.35787052871981,131.56682516928893,121.88301690142865,122.3889497471505,117.05662707418436,118.69809148143133
2025-07-07,114.69816789144132,115.93492509438452,123.2899212687394,109.5891218936271,114.91996918904746,112.7056650580824,95.36581759192595,131.72898549236373,121.88370924836144,122.38813183150602,117.24043487750781,118.99039068565557
2025-07-08,115.21976376854418,115.75864354688561,123.2899212687394,109.68965152264569,114.80470274410611,112.89630556185922,95.32887833452628,131.7676157496197,121.87964293734632,122.38813183150602,117.41725851412599,118.80853383254752
2025-07-09,118.6854590730868,115.5607718485267,123.2899212687394,109.62544716859556,114.11770475805035,112.93058324578345,95.37047138033529,131.80416032372608,121.8131933968356,122.38813183150602,118.11294188342082,118.5203708020824
2025-07-10,118.6854590730868,115.55476983851737,123.2899212687394,109.63458973514744,113.35476005511957,113.04016233241349,95.33335131547076,131.81148578844136,122.367682198464,122.38813183150602,118.40686751451958,118.62412485602793
2025-07-11,118.6854590730868,115.32849345061646,123.2899212687394,109.68628229963545,113.41955344151457,112.87045185073059,95.33997034598593,131.92882071899714,122.95587625321562,122.38813183150602,118.30146224163636,118.50067494993299
2025-07-12,118.68969302408371,115.42224394834082,123.2899212687394,109.67043547211684,113.3582177694968,112.17401249156903,95.32841995630116,132.08328894746995,122.56732617038928,122.38813183150602,118.22381260518766,118.67201482803156
2025-07-13,118.71473665902516,115.47655722235183,123.2899212687394,109.65999517179571,113.45748643468752,112.27194624630427,95.32041849036077,132.04412284129702,122.70295635801337,122.38813183150602,118.01052080280229,118.74833197811014
2025-07-14,118.71473665902516,115.68259526415719,123.2899212687394,109.73113675616241,113.61254995069044,112.42274842230448,95.3608240500505,132.0861469740278,122.53663486629114,122.38878548044036,117.87391574423734,118.97519798244484
2025-07-15,118.71473665902516,115.50658577678674,123.2899212687394,109.75080112608664,113.38409661699845,112.79864116235456,95.35689938319581,132.1869095808701,122.5949597065028,122.38606469161881,117.8376841269657,118.76379129499739
2025-07-16,118.71473665902516,115.80793771086921,123.2899212687394,109.98121849854483,113.56128154974395,112.72221199992121,95.37086999976677,132.2454673651666,122.81759925006928,122.38612887258014,117.8100537728845,118.90818389445633
2025-07-17,118.995489703398,116.21667397957451,123.2899212687394,110.12280664501831,113.37306727956499,113.13726027096985,95.48640910187729,132.37803834430437,122.90858980439204,122.38612887258014,118.08757476668563,119.03371697128934
2025-07-18,119.04754067694562,116.30751151707031,123.2899212687394,110.11154976147654,113.22803101676145,113.05675125009218,95.46101563618825,132.42587429367774,123.12986711878382,122.38612887258014,118.11062559321975,119.08755680073112
2025-07-19,119.04754067694562,116.3222911997183,123.2899212687394,110.03967348358668,113.2500211391894,112.49923135752593,95.65808136625819,132.55559733247438,123.13875255415117,122.38612887258014,118.23342998667732,119.0846298293665
2025-07-20,119.04754067694562,116.32813612935706,123.2899212687394,110.0317808030534,113.19843990114826,112.54212068531818,95.6429170190249,132.5237147225583,123.42866675443868,122.38612887258014,118.12526910954796,119.1178047439911
2025-07-21,119.04754067694562,116.44515735583927,123.2899212687394,110.12987427898736,113.4250401315993,112.98108998825087,95.69197245131275,132.58672062611993,123.58495077344276,122.38612887258014,117.64932308132653,119.27220837800986
2025-07-22,119.04754067694562,116.40037605220792,123.2899212687394,110.21758359878983,113.43963392720136,113.53872615530443,95.68673425013759,132.58327310716996,123.67397029305982,122.38190189590708,117.6560282256939,119.34042483964222
2025-07-23,119.04754067694562,116.49769057616305,123.2899212687394,110.31986715423459,113.61270949426286,113.54082404230338,95.58467288911613,132.54110245539664,123.68216062742232,122.3814576135135,117.88243342253665,119.44413998932758
2025-07-24,119.04754067694562,116.45641478115296,123.2899212687394,110.2577884505147,113.50908582500332,113.56635319185492,95.55002160363011,132.60645961135043,124.01905427534795,122.3814576135135,118.17705278299965,119.35215602124711
