,Pirinç,Un ve diğer tahıllar,Ekmek,"Diğer fırıncılık ürünleri (bisküvi, kek, kraker, yufka, baklava vb.)",Makarna çeşitleri,Kahvaltılık tahıl ürünleri,Dana eti,Kuzu eti,Tavuk eti,Diğer etler ve yenilebilir sakatatlar,"Şarküteri ürünleri (sucuk, sosis, salam vb.)",Taze balık,Konserve edilmiş veya işlenmiş balık,Süt,"Diğer süt ürünleri (yoğurt, hazır sütlü tatlı vb.)",Peynir,Yumurta,Tereyağı,Margarin,"Sıvı yağlar (zeytinyağı, ayçiçek yağı)",Taze meyveler,Kuru meyve ve sert kabuklu yemişler,Taze sebzeler (patates hariç),Patates,Kuru baklagiller,"Konserve edilmiş veya işlenmiş sebze içerikli ürünler (salça, turşu, zeytin vb. dahil)",Şeker,"Reçel, marmelat, bal vb. ürünler",Çikolata ve şekerlemeler,Dondurma,"Başka yerde sınıflandırılamayan diğer gıda ürünleri (tuz, sirke, ketçap, mayonez vb.)",Kahve,Çay ve bitki çayları,Toz kakao,Su ve maden suyu,"Alkolsüz içecekler (meşrubat, ayran vb.)",Meyve ve sebze suları,"Alkollü içecekler (rakı, viski, votka vb.)",Şarap,Bira,Sigaralar,Erkek giyim,Kadın giyim,Çocuk giyim,Bebek giyim,"Diğer giyim eşyaları ve aksesuarları (kravat, kemer, eşarp vb.)",Giyim eşyalarının temizlenmesi ve tadilatı,Erkek ayakkabısı,Kadın ayakkabısı,Çocuk ve bebek ayakkabısı,Ayakkabı bakım ve tamiri,Gerçek kira,Konutun bakım ve onarımı için malzemeler,Su (şebeke suyu),Elektrik,Doğalgaz ve ilgili abonelik ücretleri,Tüpgaz (ev tüpü),"Katı yakıtlar (odun, kömür)",Mutfak mobilyaları,Yatak odası mobilyaları,Yemek odası ve oturma odası mobilyaları,Halı,Ev tekstili,"Buzdolabı, derin dondurucu",Çamaşır ve bulaşık makineleri,"Fırın, ocak ve fırınlı ocak",Klima ve ısıtıcılar,Diğer büyük ev aletleri (elektrikli süpürge vb.),Elektrikli küçük ev aletleri,"Cam, porselen, seramik vb. mutfak eşyaları",Çatal-bıçak takımı,"Elektriksiz mutfak eşyaları ve ev gereçleri (tencere, tava, çaydanlık vb.)","Çeşitli küçük aksesuarlar (pil, ampul vb.)",Evle ilgili küçük bakım-tamir mal ve hizmetleri,"Ev ile ilgili temizlik malzemeleri (deterjan, yumuşatıcı vb.)","Ev ile ilgili diğer temizlik malzemeleri (bulaşık süngeri, çöp torbası vb.)",Ev içi hizmetler (gündelikçi ücreti),Ev eşyalarının yıkanması ve temizlenmesi hizmetleri,İlaçlar,"Ayakta tedavi hizmetleri (muayene ücreti, muayene katkı payı vb.)",Benzinli ve elektrikli otomobiller (sıfır km),Dizel otomobiller (sıfır km),Motosikletler,Bisikletler,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",Kişisel ulaştırma araçlarının bakım ve onarımı,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),Demiryolu ile şehir içi yolcu taşımacılığı,Otobüs ile şehir içi yolcu taşımacılığı,Karayolu ile şehirler arası yolcu taşımacılığı,Havayolu ile yolcu taşımacılığı,Deniz ve yurt içi su yolu ile yolcu taşımacılığı,"Diğer satın alınan ulaştırma hizmetleri (nakliye, kargo vb.)","Mobil telefon, ekipman ve aksesuarları",Telefon (mobil ve sabit hat) ve internet ücretleri,Televizyonlar,Bilgisayar ve ekipmanları,Müzik enstrümanları,"Oyunlar, oyuncaklar ve hobiler","Spor, kamp ve açık hava eğlence malzemeleri",Evcil hayvanlar ile ilgili ürünler,Evcil hayvanlarla ilgili veterinerlik ve diğer hizmetler,Kitaplar,Kırtasiye malzemeleri,Okul öncesi eğitim ve ilköğretim,Orta öğretim,Üniversite eğitimi,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler","Lokanta, pastane, kafe vb. yerlerde içilen içecekler","Otel, pansyion vb. yerlerde konaklama hizmetleri",Erkekler için kuaförlük hizmetleri,Kadınlar için kuaförlük hizmetleri,Kişisel bakımda kullanılan elektrikli aletler,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler","Mücevheratlar, saat ve kol saatleri",Seyahat malzemeleri ve diğer kişisel aksesuarlar,Başka yerde sınıflandırılmamış diğer kişisel aksesuarlar,Başka yerde sınıflandırılmayan diğer mali hizmetler (para havale ücreti vb.)
2025-02-21,109.56346327404476,104.4162170016971,113.73403829381546,111.42675323069601,101.34673890368825,103.82860335427134,107.66166316548247,105.91137705134639,102.68975663369602,107.43559453402327,111.35341742560757,121.0893003491955,105.4303014162954,116.68637088465479,116.53786425824765,110.76049419887973,106.05215319966615,114.45904647754162,99.51001991307454,105.87387951952493,112.60869498572819,106.63038719812089,99.31057710310566,108.4073003539362,107.87086198514002,105.81282186115162,102.01523229402227,111.10498300450058,108.37538056910088,112.16754756713556,105.34219314185138,107.82011837855497,101.3196055467581,111.85327052876504,107.00192715098643,110.24437648435207,108.62551409469279,113.3639046086952,104.45,117.13,100.0,108.81498543985774,109.53585216940738,108.46384818471188,105.25430246268324,106.61226634741092,101.83767939267466,111.56034226246553,108.09030541120387,106.60229973838936,112.1128429781632,107.02759125658856,116.80052468239573,127.88113822279259,110.7,99.96710578125672,110.2741355347566,108.4370149248436,99.27607712921434,106.37381837367538,106.77534172434885,124.76151767635868,147.45112405937567,100.88929871458555,102.09563295287963,103.32091695881655,103.2645141875327,104.1249944877936,109.08854981453756,108.63682887894097,108.07373847738195,106.73589373020977,106.62217667054657,106.64399183568851,107.59697480771277,113.21421501701028,120.21,137.8366241764849,100.86999999999999,145.62,101.48772640482284,100.65817056319912,107.78047793501896,109.23188363397338,106.1690649708051,139.53795006765694,96.87495045067647,127.4171376851172,131.8442463391379,114.42000000000006,121.72,131.09999999999997,136.0787056383997,99.66193081270079,96.6992094476013,100.60225188696211,101.16172663235481,105.15248252382214,105.99170051489558,129.3679089826913,101.01142860989776,122.8159318405053,105.69692400753277,119.62037054060974,98.91925960877472,118.39858615937422,119.07945006838428,102.12662012310948,96.05728313477665,150.7467556546689,99.96710578125672,111.22696035974975,111.08406346101935,108.50993206746574,111.4886458324419,110.06894829144291,111.54792817456563,99.96710578125672
2025-02-22,109.37683503681725,104.4162170016971,112.96444116915139,111.33759437952772,101.34673890368825,104.29270626392662,107.66166316548247,105.91137705134639,102.7531953191567,107.43559453402327,110.78375023552627,119.6356502585846,105.1416934456137,116.1840804887427,116.26192527296759,109.70101181242786,106.05215319966615,114.7299056006973,98.88044889717789,105.55862999821662,114.60208435910647,106.34736225240916,99.35821743337962,108.4073003539362,107.59260009191,105.36683819643801,101.26698703949454,110.72254040312384,107.9508351528041,112.16754756713556,104.9755984193626,107.481554224962,101.10897015462427,111.85327052876504,106.58466281643263,109.81188904794156,107.92088669844564,113.3639046086952,104.45,117.13,100.0,108.44357720646131,109.53595915648911,108.47478406417112,105.0124341899233,106.38918593999747,97.90105239527975,111.81435927155198,107.97248221968776,106.51428323375195,112.1128429781632,107.3767694736046,116.66923279028364,127.88113822279259,110.7,99.96710578125672,110.2741355347566,107.86262845936525,99.21877158945404,106.42192849630155,107.30048149504043,124.98058168619497,147.5333436770744,100.867550184417,102.12225983741419,103.50530545969013,103.5532283008442,104.3183614385241,109.22770854538476,108.71136495479934,108.10302728416295,106.83874658513729,106.74570767944675,106.60384429190968,107.47546986046356,113.22058415062897,120.21,161.8034564955487,100.86999999999999,145.62,101.48772640482284,100.65817056319912,108.8734729027164,109.32382565973491,106.17049121683523,139.53795006765694,96.87495045067647,127.4171376851172,131.8442463391379,114.42000000000006,121.72,131.09999999999997,136.0787056383997,99.91052770021615,96.6992094476013,100.43662323185652,100.89232421436238,104.91747984703508,105.96415300817242,129.35141657069994,101.02426051435074,122.8159318405053,105.58348414974468,119.6113660029347,98.91925960877472,121.01595121838203,119.07945006838428,102.21707369654956,95.64327249223035,151.18930438691584,99.96710578125672,123.75507537389304,111.3019897087164,108.43292242522392,112.10222249773064,110.75809335298061,110.90346022797414,99.96710578125672
2025-02-23,109.7165540648456,104.4162170016971,112.96444116915139,111.32986447160461,101.34673890368825,104.29270626392662,108.51216311709572,105.33238173432669,102.45352950252315,107.43559453402327,110.84312419063777,121.68395700317285,104.60377500371023,116.1840804887427,116.45454605899508,109.70499040241796,106.05215319966615,114.7299056006973,98.88044889717789,105.39099369754226,115.58824794783438,106.34736225240916,99.47660523727201,108.4073003539362,107.59260009191,105.37222008842689,101.26698703949454,110.82727290852411,108.05779993786669,112.16754756713556,104.9755984193626,107.42521444981278,101.10897015462427,111.85327052876504,106.62089441668849,109.81188904794156,107.92088669844564,113.3639046086952,104.45,117.13,100.0,108.83899938358933,110.15763152113958,108.88426122299964,105.19511142016975,106.86841023239744,97.90105239527959,112.05907564182837,108.24634710578472,106.6707940017706,112.1128429781632,107.3767694736046,116.7311008874193,127.88113822279259,110.7,99.96710578125672,110.2741355347566,108.06007220680566,99.36755334085575,106.6097014815094,107.46017173786274,125.43076550263577,147.1775963101462,100.76396305202819,102.04252086287119,103.20046820483176,103.60488723806102,104.44659607234334,109.21450931088417,108.87369241435167,108.12406282889904,106.88599125654281,107.23221758551975,106.68676858615787,107.60117373552237,113.27482680005954,120.21,161.8034564955487,100.86999999999999,145.62,101.48772640482284,100.65817056319912,109.45291619584134,109.35558576703406,107.52769257970843,139.53795006765714,96.87495045067647,127.4171376851172,131.8442463391379,114.42000000000006,121.72,131.09999999999997,136.0787056383997,99.93090329424604,96.6992094476013,100.25383805567267,100.9099159233877,104.96476099209835,105.913647396769,129.1611123648412,101.08165826905562,122.8159318405053,105.99258514114712,119.67273019299341,98.91925960877472,123.691176764363,119.07945006838428,101.89748681484657,95.25336520901038,151.08996173929972,99.96710578125672,123.75507537389304,111.37208795228881,108.54026236576357,112.28776019489766,111.12108019445085,110.71787787999475,99.96710578125672
2025-02-24,109.9421730383438,104.4162170016971,112.96444116915139,111.32986447160461,101.34673890368825,104.29270626392662,108.06990261463373,109.12693942985379,101.85084368762935,107.43559453402327,110.84312419063777,127.26788484821401,106.1229348954184,116.1840804887427,116.5164313304319,109.82909324945736,105.9576568743321,115.13150850113686,98.88044889717789,105.39099369754226,115.58824794783436,106.34736225240916,98.64479456898532,108.4073003539362,107.59260009191,105.37222008842689,101.26698703949454,110.72254040312384,108.05779993786669,112.16754756713556,104.99699885618651,107.42521444981278,101.10897015462427,111.85327052876504,106.62089441668849,109.82321934374973,107.92088669844564,113.3639046086952,104.45,117.13,100.0,109.19638709970474,110.47631491743512,109.05379014574714,105.101823327398,107.01774495285699,97.90105239527934,112.31394453418562,108.29490845156622,106.85978873674456,112.1128429781632,107.49316221261012,116.84886626443546,127.88113822279259,110.7,99.96710578125672,110.2741355347566,108.14486065200629,99.3915641007498,106.72881410879347,107.63077802687276,125.69705150616682,147.47428900561164,100.91218118654177,102.3377707214303,103.50325978241955,103.6998981103324,104.60737283819968,109.45847592960794,108.9380123267061,108.39815384647089,106.96975364501287,107.25772346474506,106.76954404393035,107.68246737361713,113.40137976441711,120.21,161.8034564955487,100.86999999999999,145.62,101.48772640482284,100.65817056319912,109.45291619584134,114.0345551003459,107.52514236721015,139.53795006765714,96.87495045067647,127.4171376851172,131.8442463391379,114.42000000000006,121.72,131.09999999999997,136.0787056383997,100.0091813453581,96.6992094476013,100.28955758574511,100.98053794753818,104.99165233913175,106.07708333951403,129.95615264923742,101.3546784921659,122.8159318405053,106.1565949494607,119.73622537427752,98.91925960877472,126.42554188367976,119.07945006838428,101.58411412251003,94.88615800734775,150.30927172772584,99.96710578125672,123.75507537389304,111.59321152504178,108.72141601892953,112.2838294900787,111.47673788371432,110.9451767754899,99.96710578125672
2025-02-25,109.9421730383438,104.4162170016971,112.96444116915139,111.39001668950226,101.34673890368825,104.71587404944842,108.16904032716951,109.23060903660242,102.03574726309168,103.34107109880028,111.070039562995,126.99471109732951,106.1229348954184,115.81755004758149,116.5164313304319,109.948334952706,105.97272340136179,115.13150850113686,98.88044889717789,105.5586299982166,117.08595840684896,105.95631869986553,100.90726058681737,108.91797816952749,107.59260009191,105.457481005054,101.26698703949454,110.72254040312384,108.13729164374243,112.16754756713556,104.69491523052505,108.88057851567066,101.10897015462427,111.85327052876504,106.62089441668849,109.90174485335712,107.9919306854655,113.3639046086952,104.45,117.13,100.0,110.93315996776674,113.20651579193449,110.92080633195438,105.95065997315501,108.18410883506226,97.90105239527924,114.47848743174832,110.54477671737408,109.0499680298246,112.1128429781632,107.7259476906208,117.12810943274675,127.88113822279259,110.7,99.96710578125672,110.2741355347566,108.53644226456825,100.15451148597172,107.10024444247483,108.46501058176307,130.99116992612267,151.09470515595842,100.90436788821307,102.34090527121693,103.79259199981779,103.91084729408652,104.83086289709382,109.81054555560684,109.47259765967,109.31129934504564,107.50022857820431,107.8085701968429,106.95920318215953,108.33061473392794,113.8104874622809,120.21,161.8034564955487,100.86999999999999,145.62,101.48772640482284,100.65817056319912,109.43520346712737,114.85977367534026,107.52728570040532,139.53795006765714,96.87495045067647,127.4171376851172,131.8442463391379,114.42000000000006,121.72,131.09999999999997,136.0787056383997,100.13369547972374,96.6992094476013,100.25925071335571,101.0780575221237,105.64745723663663,106.65684699784698,130.49035655815965,101.53212267397144,122.8159318405053,106.64215639807341,120.09304084682957,98.91925960877472,129.22035393867384,119.07945006838428,101.26904570621129,94.54032930715175,151.8878646494854,99.96710578125672,123.75507537389304,111.93002789750133,109.36220779508807,112.39081819200271,112.7511199553204,111.38720494887873,99.96710578125672
2025-02-26,109.97763774295079,104.46329946962902,112.96444116915139,111.39987106962504,101.35961046676823,104.71587404944842,108.11091304439925,108.7824962493976,102.33268247311331,103.34107109880028,110.98429124981716,131.22826370671942,106.1229348954184,115.71665390232064,116.51881454503425,110.01975578087291,106.3195682464771,115.13150850113686,98.88044889717789,105.45680126408256,118.00936601034289,105.67712804828838,102.49992096115864,118.97662173299884,108.31723338462986,105.46706865586307,101.26698703949454,110.72254040312384,107.75225522198996,112.25919921758619,104.53108687777365,108.95344549142149,101.15126944481788,111.85327052876504,106.62089441668849,109.62061635743656,108.0020327785774,113.3639046086952,104.45,117.13,100.0,110.93315996776674,113.20651579193449,110.92080633195438,105.95065997315501,108.18410883506226,97.90105239527924,114.47848743174832,110.54477671737408,109.0499680298246,112.1128429781632,107.7259476906208,117.12810943274675,127.88113822279259,110.7,99.96710578125672,110.2741355347566,108.53644226456825,100.15451148597172,107.10024444247483,108.46501058176307,130.99116992612267,151.09470515595842,100.90436788821307,102.34090527121693,103.79259199981779,103.91084729408652,104.83086289709382,109.81054555560684,109.47259765967,109.31129934504564,107.50022857820431,107.8085701968429,106.95920318215953,108.33061473392794,113.8104874622809,120.21,161.8034564955487,100.86999999999999,145.62,101.48772640482284,100.65817056319912,109.43520346712737,114.85977367534026,107.52728570040532,139.53795006765714,96.87495045067647,127.4171376851172,131.8442463391379,114.42000000000006,121.72,131.09999999999997,136.0787056383997,100.13369547972374,96.6992094476013,100.25925071335571,101.0780575221237,105.64745723663663,106.65684699784698,130.49035655815965,101.53212267397144,122.8159318405053,106.64215639807341,120.09304084682957,98.91925960877472,129.22035393867384,119.07945006838428,101.26904570621129,94.54032930715175,151.8878646494854,99.96710578125672,123.75507537389304,111.93002789750133,109.36220779508807,112.39081819200271,112.7511199553204,111.38720494887873,99.96710578125672
2025-02-27,109.97763774295079,104.46329946962902,112.96444116915139,111.40815173183172,101.35961046676823,104.71587404944842,108.3023580587295,109.23060903660229,102.49955838463481,103.34107109880028,105.18660346248421,131.22826370671942,106.1229348954184,115.6453350289363,116.44586843134444,110.19932121642918,106.3195682464771,115.13150850113686,99.41690928726426,105.54904780068476,118.75631025960234,105.67712804828838,102.92638345032701,118.97662173299884,108.31723338462986,105.28348020853724,101.26698703949454,110.8272729085241,107.79281807015815,112.25919921758619,104.57126664478652,108.88087621973813,101.15126944481788,111.85327052876504,106.52202932510556,109.50599972848279,108.4406142267011,113.3639046086952,104.45,117.13,100.0,110.8887446449213,113.16682484385983,110.92621023138543,106.19915418625959,108.1880217153615,97.90105239527924,114.47927251608792,110.49038840848488,109.06791317871975,113.6716005080397,107.8422148085608,117.17958456203252,127.88113822279259,110.7,99.96710578125672,110.2741355347566,108.68857551667233,100.08262638669007,107.05196844276195,108.48088410883558,130.8138401771476,150.98344741804254,101.12825312652232,102.49061663380138,103.69140812423386,103.8656175648045,104.70653236461477,109.82302802585114,109.46289706240228,109.30490501867006,107.4835358150379,107.81867058698751,106.95637571982444,108.26938160688444,113.78416026190573,120.21,161.8034564955487,100.86999999999999,145.62,101.48772640482284,100.65817056319912,109.43802508491687,116.38149700023475,106.19492275838277,167.2302248328397,96.87495045067647,127.4171376851172,131.8442463391379,114.42000000000006,121.72,131.09999999999997,136.0787056383997,100.10600748333349,96.6992094476013,100.08884633980522,101.09262389304305,105.64157041739959,106.52071087123497,130.41555406666674,101.51522577337808,122.8159318405053,106.64170176976663,120.17237636353613,98.91925960877472,129.22035393867384,119.07945006838428,101.26841277727573,94.25257605943582,152.17545621889522,99.96710578125672,123.75507537389304,111.68546515743154,109.29833968333756,111.4797319462568,112.90120460297828,111.42156186633507,99.96710578125672
2025-02-28,110.10859554996892,104.47270903732829,112.18537883266065,111.40815173183172,101.35961046676823,107.64349112788736,108.98471203780144,108.88653915433694,102.67278462741567,103.34107109880028,105.10649119387185,125.54157297375016,106.1229348954184,115.6453350289363,116.63513043407906,110.06668055739867,107.0511622915783,115.13150850113686,99.41690928726426,105.54904780068476,115.70383690838173,105.67783075897646,104.10534761873467,118.97662173299884,108.31723338462986,105.38524617751432,101.26698703949454,110.8272729085241,107.8101037637175,112.25919921758619,104.59021752115471,108.90851005277179,101.15126944481788,111.85327052876504,106.58280128009038,109.32611885133063,108.48197405690196,113.3639046086952,104.45,117.13,100.0,110.8041215695026,113.09089790486199,110.88660911465513,105.70810916483032,108.10231785539384,97.90105239527924,114.53952124111095,110.46351091291518,109.02626989882762,113.6716005080397,107.95848192650088,117.07650835255474,127.88113822279259,110.7,99.96710578125672,110.2741355347566,108.71820917410601,100.14037515216398,106.95820414982046,108.40256699129876,130.68968806058135,150.92788555146564,101.22511391801373,102.47204454525559,103.78597511994553,103.95699676801831,105.15576849988173,109.72735616020829,109.48579693149559,109.36267004823112,107.46901275302659,107.82924190854214,107.013559882497,108.33259785098409,113.85614416047454,120.21,161.8034564955487,100.86999999999999,145.62,101.48772640482284,100.65817056319912,108.91286390028787,116.75416700876751,106.19473982456186,167.2302248328397,102.52591861410386,127.4171376851172,131.8442463391379,114.42000000000006,121.72,131.09999999999997,136.0787056383997,99.99103838640909,96.6992094476013,99.9904712241839,101.04995697957453,105.67226350939623,106.56535843266502,130.4050106637541,101.63047495079105,122.8159318405053,106.64881332024885,120.17629490916893,98.91925960877472,129.22035393867384,119.07945006838428,101.55085965657922,95.31815213524837,153.84370924886608,99.96710578125672,123.75507537389304,111.55340478606223,109.21048299932119,110.71670557750264,112.82641069427943,111.35826894416306,99.96710578125672
2025-03-01,109.77176396709447,104.47270903732829,112.18537883266065,111.4606168263845,101.69929724700823,107.82782878534336,110.09462356519646,109.3373797160778,102.29111125124146,104.68982295501353,104.62131185011005,125.54157297375016,106.1229348954184,115.6453350289363,116.67894198489758,110.3538199518959,107.0511622915783,115.50983636284693,99.41690928726426,105.56759262864365,115.70393350189983,105.93520926776064,105.95760416794108,118.97662173299884,108.31723338462986,105.52955173389438,101.26698703949454,110.8272729085241,107.8101037637175,112.25919921758619,104.65768677733554,108.90851005277179,101.15126944481788,112.7017483665961,106.3470288706839,109.34650900357035,109.49199561902658,113.3639046086952,108.40999999999998,117.13,110.85000000000001,110.803538906556,113.09492676244446,111.15817549456727,107.55885973262792,108.14384862894636,97.90105239527924,114.57650834323532,110.50679255260586,109.15365504844738,113.6716005080397,108.0747490444408,116.67761617762062,127.88113822279259,110.7,99.96710578125672,110.2741355347566,108.7558024525717,101.31183884668974,107.14694079031136,108.26183378071752,130.91428229198462,150.98188090609116,101.63006592910531,102.85937414872012,104.28028490714775,104.02072777832281,104.93509060799269,109.76658803743285,109.57584943908606,109.40655858988401,107.519668139581,107.80257412453287,106.98831987955077,108.26878209127717,113.81147030195189,120.21,161.8034564955487,100.74999999999999,145.62,101.48772640482284,100.65817056319912,108.78102983149422,117.65735214637975,106.19732241625513,167.2302248328397,102.52591861410386,127.4171376851172,131.8442463391379,115.60000000000004,99.65000000000003,131.09999999999997,136.0787056383997,100.00214355156082,96.6992094476013,100.55593333749265,101.06566679739875,105.79861301515623,106.73365455849412,130.47706110620672,101.59709472746145,122.8159318405053,106.64484352352244,120.26774701562394,98.91925960877472,129.22035393867384,119.07945006838428,101.48259039282256,95.31815213524837,151.6558238989418,99.96710578125672,123.75507537389304,111.80329281108598,109.37876082897331,110.55950819771591,112.84705464298315,111.35870086553085,99.96710578125672
2025-03-02,109.77176396709447,104.47270903732829,111.91570626537839,111.4830982856108,101.69929724700823,107.82782878534336,110.34039326279397,109.3373797160778,102.60063618922712,104.68982295501353,104.87941569709162,120.99514695281117,106.1229348954184,115.65982366579459,116.70207588631632,110.29986685384671,107.0511622915783,115.50983636284693,99.41690928726426,105.56759262864365,116.30152428934196,105.93520926776064,106.01834608689553,112.81586453133745,108.31723338462986,105.67922481713924,101.26698703949454,110.72254040312384,108.09989830465193,112.25919921758619,104.65768677733554,108.98083825257845,101.15126944481788,113.74359870635006,106.10696774433929,109.38998077920161,109.45672260732111,113.3639046086952,108.40999999999998,117.13,110.85000000000001,110.8251342824366,113.09068232799312,111.19987371773934,108.17759137161929,108.11313874183485,97.90105239527924,114.69594779237391,110.52723163495914,109.28178494167888,113.6716005080397,108.0747490444408,117.34923013041504,127.88113822279259,110.7,99.96710578125672,110.2741355347566,108.95718661642206,101.47533125372006,107.140996733534,108.2385430912158,131.09811711343448,150.94086512411968,101.70632386139789,102.8947093292916,104.07193639435155,103.96022353655857,104.86926402928789,109.79369273145261,109.65510951469885,109.44263586468051,107.56604380655736,107.8130132421691,107.02375899151045,108.27275730537363,113.74669102518314,120.21,161.8034564955487,100.74999999999999,145.62,101.48772640482284,100.65817056319912,108.78102983149422,117.54631198354014,106.19906182110024,167.2302248328397,102.52591861410386,127.4171376851172,131.8442463391379,115.60000000000004,99.65000000000003,131.09999999999997,136.0787056383997,100.12843346071925,96.6992094476013,100.2858820701746,101.05621243953865,105.82019214500822,106.635476504595,130.54068525862877,101.60053538684166,122.8159318405053,106.56331158729323,120.3091031298463,98.91925960877472,129.22035393867384,119.07945006838428,101.4860234732428,96.46996773335138,150.2892214776006,99.96710578125672,123.75507537389304,111.66246773074032,109.31155749751898,110.42218300887194,112.9014419379177,111.44065050837357,99.96710578125672
2025-03-03,109.77176396709447,104.47270903732829,112.02730575340607,111.55782377680043,101.69929724700823,107.82782878534336,110.34039326279397,109.3373797160778,102.60063618922712,104.68982295501353,104.84833566877481,125.149473027587,106.1229348954184,115.98427485380118,116.83311608738718,110.29833925071569,107.0511622915783,115.36404736742465,99.41690928726426,105.56759262864365,115.0683247371588,105.89404649824456,106.11793052320648,112.81586453133745,108.31723338462986,105.75523177058831,101.26698703949454,110.8272729085241,108.09989830465193,112.25919921758619,104.69591507091319,108.74791114614382,100.83038319332661,113.74359870635006,106.3470288706839,109.45543086218022,109.54403786197476,113.3639046086952,108.40999999999998,117.13,110.85000000000001,110.84813177071229,113.14349666327566,111.08730111993613,108.94974953025874,108.10552264281279,97.90105239527924,114.8195582549614,110.52595266443541,109.28753383849795,113.6716005080397,108.21897982522168,117.46021064512523,127.88113822279259,110.7,99.96710578125672,110.2741355347566,109.2984850104652,101.45986893965917,107.17521531429065,108.13673557799369,131.12323013067956,150.9618481156873,101.55639754333576,102.84129054101876,104.140025886013,103.98950811089927,104.80096470905855,109.79236132180287,109.74713060539484,109.43695070142722,107.591341661282,107.80384584628176,107.01751973802014,108.31676497239351,113.7204956812918,120.21,161.8034564955487,100.74999999999999,145.62,101.48772640482284,100.65817056319912,108.71115803927913,117.10754266825126,106.20966433498569,167.2302248328397,102.52591861410386,127.4171376851172,131.8442463391379,115.60000000000004,99.65000000000003,131.09999999999997,136.0787056383997,100.34890746488854,96.6992094476013,100.43151366758913,101.06543607015995,105.84992739498166,106.67566393617722,130.2702131215069,101.58282275069006,122.8159318405053,106.61705724639206,120.33996151526242,98.91925960877472,129.22035393867384,119.07945006838428,101.4860234732428,94.11096147988675,149.62032976001362,99.96710578125672,123.75507537389304,111.87470692550295,109.38095760099651,110.46430901343983,112.82131443312805,111.33817229416185,99.96710578125672
2025-03-04,109.77176396709447,104.46228872478832,111.91570626537839,111.80443745008533,102.72250961235939,107.82782878534336,110.34039326279397,109.3373797160778,102.60063618922712,108.97884632565447,108.7387171281357,113.11226318233435,106.1739601086509,116.10433059680037,116.93303586828075,110.22035718669039,107.11379985543523,115.36404736742465,99.41690928726426,105.5357198468388,118.144551856492,106.083103604884,107.8679173188751,112.81586453133745,108.31723338462986,105.66111817749984,101.26698703949454,110.7866965549562,108.3417110737791,112.25919921758619,104.781785675372,109.39683585437857,101.15203584487068,114.80338736247042,106.26991475552276,109.74478395238124,109.82938885804701,113.3639046086952,108.40999999999998,117.13,110.85000000000001,111.04660684979214,113.24184973582503,111.1940703734135,109.07649937793246,108.16097481054288,97.90105239527924,114.90726007413028,110.67389534184353,109.36484094148082,113.6716005080397,108.41516448389001,116.58668039965166,129.74015455947608,110.7,99.96710578125672,110.2741355347566,108.74923986339385,99.83635558838799,107.24128180603765,108.03298954344264,130.86341571450214,151.0084850120806,101.6082841209161,103.00052107125413,104.23397828073726,103.8938068968962,104.70265647758093,109.69517136150554,110.50814177308685,110.4147838660717,108.06488488363564,107.8658884300331,107.04382942800214,108.79941236500822,114.08191652914914,120.21,161.8034564955487,100.74999999999999,145.62,101.48772640482284,100.65817056319912,108.6166699149152,119.89543560411843,105.46599263857266,167.2302248328397,102.52591861410386,127.4171376851172,131.8442463391379,115.60000000000004,99.65000000000003,131.09999999999997,136.0787056383997,100.15795897396109,96.6992094476013,100.28317187260501,101.17600365318616,106.00685056242396,106.92922659889561,130.77931937406385,101.57748615025506,122.8159318405053,106.82403831572348,120.75485513690366,98.91925960877472,129.22035393867384,119.07945006838428,103.70374608578985,94.11096147988675,150.22248468234866,99.96710578125672,123.75507537389304,111.6666672252806,109.58957551494606,111.07377244769371,113.45482658725864,111.40948970477874,99.96710578125672
